ID,Nom,Categorie,Unite de matrice,"energie, calories (kcal)","Lipides, totaux (g)","Acides gras, satures (g)","Acides gras, mono-insatures (g)","Acides gras, poly-insatures (g)",Cholesterol (mg),"Glucides, disponibles (g)",Sucres (g),Amidon (g),Fibres alimentaires (g),Proteines (g),Sel (NaCl) (g),Alcool (g),Eau (g),"Activite de vitamine A, RE (µg-RE)","Activite de vitamine A, RAE (µg-RE)",Retinol (µg),Activite de betacarotene (µg-BCE),Betacarotene (µg),Vitamine B1 (thiamine) (mg),Vitamine B2 (riboflavine) (mg),Vitamine B6 (pyridoxine) (mg),Vitamine B12 (cobalamine) (µg),Niacine (mg),Folate (µg),Acide pantothenique (mg),Vitamine C (acide ascorbique) (mg),Vitamine D (calciferol) (µg),Activite de vitamine E (mg-ATE),Potassium (K) (mg),Sodium (Na) (mg),Chlore (Cl) (mg),Calcium (Ca) (mg),Magnesium (Mg) (mg),Phosphore (P) (mg),Fer (Fe) (mg),Iode (I) (µg),Zinc (Zn)  (mg),Selenium (Se) (µg)
494,Oignon au vinaigre,Legumes/Legumes cuits (conserves comprises),par 100 g de portion comestible,28,"0,2",0,0,"0,1",0,"4,9","3,5",tr.,"1,3","0,9","1,1",0,"90,6",2,1,0,10,10,"0,02",tr.,"0,1",0,"0,1",14,tr.,tr.,0,"0,31",93,450,tr.,22,tr.,23,"0,2",tr.,"0,1",n.i.
1035,"Oignon, a l'etuvee (sans adjonction de graisse ni de sel)",Legumes/Legumes cuits (conserves comprises),par 100 g de portion comestible,43,"0,2",0,0,"0,1",0,"7,8","7,8",0,2,"1,5",0,0,"88,4",0,0,0,2,2,"0,05","0,02","0,11",0,"0,3","5,7","0,13","4,9",0,"0,17",97,"3,5",22,33,"9,3",38,"0,3","2,1","0,2",n.i.
368,"Oignon, cru",Legumes/Legumes frais,par 100 g de portion comestible,39,"0,2",0,0,"0,1",0,7,7,tr.,"1,8","1,3",0,0,89,0,0,0,2,2,"0,05","0,02","0,11",0,"0,3","7,9","0,14",6,0,"0,14",110,"3,8",19,28,"9,4",34,"0,3","1,8","0,2",n.i.
1036,"Oignon, grille (sans adjonction de graisse ni de sel)",Legumes/Legumes cuits (conserves comprises),par 100 g de portion comestible,92,"0,5","0,1",0,"0,2",0,"16,7","16,7",0,"4,3","3,1",0,0,"75,5",1,0,0,4,4,"0,11","0,05","0,24",0,"0,68","13,2","0,3","10,9",0,"0,33",250,"8,9",45,68,22,80,"0,6","4,3","0,5",n.i.
493,"Olive, noire","Noix, graines et produits oleagineux",par 100 g de portion comestible,176,"17,2","2,1","10,2","1,5",0,"0,8","0,8",0,"6,2","1,4","1,8",0,"74,9",44,22,0,265,265,"0,02",<0.01,"0,03",0,<0.1,<5,"0,04",<0.5,0,"6,1",19,710,1070,80,16,"7,9","8,5","4,5","0,1",n.i.
492,"Olive, verte, en saumure, egouttee","Noix, graines et produits oleagineux",par 100 g de portion comestible,154,"15,7","2,3","11,1","1,5",0,tr.,tr.,0,"3,6","1,3","3,2",0,"75,8",4,2,0,27,27,<0.02,<0.01,"0,02",0,<0.1,<5,"0,04",<0.5,<0.3,"5,23",31,1260,1760,58,24,"6,7","0,2",2,"0,1",0
10545,"Olives farcies avec de la viande hachee, frites",Snacks sales/Autres snacks sales,par 100 g de portion comestible,328,"15,1","3,2","9,1","1,8",47,"32,8","2,1","30,6","3,2","13,1","1,5","0,4","35,9",81,53,24,340,340,"0,14","0,09","0,12","0,38","0,93","19,5","0,56","3,3","0,6","2,3",180,600,950,120,25,130,"1,1","8,1","1,5",n.i.
1502,"Omelette a la française au fromage, preparee",Plats/Autres plats sales/epices,par 100 g de portion comestible,192,"14,5","6,4","4,4","1,5",275,"1,2","1,2",0,"0,1",14,1,0,"70,1",172,163,154,106,106,"0,07","0,3","0,08","1,14","0,11","38,4","1,46",2,"1,4","1,01",160,380,540,210,17,260,"1,4",32,"1,7",n.i.
1501,"Omelette a la française au jambon, preparee",Plats/Autres plats sales/epices,par 100 g de portion comestible,143,"9,6","3,3","3,3","1,3",266,"1,3","1,3",0,"0,1","12,8",1,0,"76,2",122,115,107,87,87,"0,16","0,27","0,1","0,91","0,94",37,"1,47","10,8","1,3","0,98",210,420,600,65,15,210,"1,5",31,"1,3",16
1503,"Omelette a la française au lard, preparee",Plats/Autres plats sales/epices,par 100 g de portion comestible,175,"13,4","4,8","5,1","1,6",268,"1,3","1,3",0,"0,1","12,5","0,7",0,"72,8",123,115,108,87,87,"0,14","0,26","0,09","0,95","0,62","37,3","1,46","5,5","1,3",1,180,280,430,64,14,180,"1,4",30,"1,3",17
1500,"Omelette a la française, preparee",Plats/Autres plats sales/epices,par 100 g de portion comestible,151,"11,1","3,8","3,8","1,5",310,"1,4","1,4",0,0,"11,4","0,8",0,"76,1",129,129,128,9,9,"0,08","0,28","0,07","1,08","0,07","41,5","1,64","0,2","1,5","1,1",170,340,470,70,13,190,"1,5",36,"1,1",18
405,"Orange, crue",Fruits/Fruits frais,par 100 g de portion comestible,44,"0,2",tr.,tr.,tr.,0,"8,6","8,6",0,"1,8",1,0,0,"86,6",33,17,0,199,93,"0,1","0,03","0,05",0,"0,35","18,3","0,2","51,7",0,"0,24",180,4,4,40,10,16,"0,1","0,9","0,1",n.i.
855,"Orangeat, ecorce d'orange confite",Sucreries/Autres sucreries,par 100 g de portion comestible,306,"0,3","0,1","0,1","0,1",0,"74,3","74,3",0,"2,3","0,4",0,0,"21,5",33,17,0,200,200,"0,04","0,03","0,06",0,"0,3",4,"0,15",4,0,0,70,1,1,50,7,7,"0,3","0,5","0,1",n.i.
429,Orge perle,"Produits cerealiers, legumineuses et pommes de terre/Autres produits cerealiers",par 100 g de portion comestible,347,"1,4","0,3","0,1","0,6",0,71,"2,2","68,4","4,6","10,4",0,0,"12,2",0,0,0,0,0,"0,27","0,08","0,25",0,"3,1",20,"0,17",0,0,"0,08",270,5,110,18,65,210,3,1,"2,1","2,8"
739,"Orge, flocons","Pains, flocons et cereales pour le petit-dejeuner/Flocons, son et germes",par 100 g de portion comestible,333,"1,5","0,3","0,1","0,7",0,"66,1","2,2","63,6","10,3","8,5",0,0,"12,4",0,0,0,0,0,"0,2","0,08","0,29",0,"3,1",19,"0,49",0,0,"0,25",160,3,20,16,66,190,2,1,"1,3",n.i.
10446,Pain (moyenne),"Pains, flocons et cereales pour le petit-dejeuner/Pains et produits de boulangerie",par 100 g de portion comestible,264,"4,6","2,3",1,"0,7",14,"44,6","1,3","42,9","3,7","9,2","1,6",0,"38,7",34,33,31,14,14,"0,17","0,1","0,12","0,03","1,15","21,8","0,39","0,1","0,1","0,39",170,620,970,29,36,130,"1,5","2,7","1,2","2,9"
846,Pain au gruau de seigle,"Pains, flocons et cereales pour le petit-dejeuner/Pains et produits de boulangerie",par 100 g de portion comestible,235,1,"0,2","0,1","0,5",0,"44,1","3,8","40,1","9,4","7,7","1,4",0,"38,3",0,0,0,0,0,"0,2","0,14","0,21",0,"1,24","23,1","0,55",0,0,"0,58",260,570,900,21,56,230,"2,2","3,3","2,4","2,4"
831,Pain aux noix,"Pains, flocons et cereales pour le petit-dejeuner/Pains et produits de boulangerie",par 100 g de portion comestible,332,"17,9","3,9","3,8","8,9",23,"30,8",2,"27,9","5,8","9,2","1,2",0,"37,2",41,39,38,21,21,"0,23","0,1","0,18","0,05","1,42","43,4","0,67","0,1","0,1","1,24",240,490,750,31,67,210,"2,1","3,7","1,9",3
829,Pain bis,"Pains, flocons et cereales pour le petit-dejeuner/Pains et produits de boulangerie",par 100 g de portion comestible,234,"1,2","0,2","0,1","0,6",0,"44,3","0,5","43,5","4,1","9,5","1,6",0,"41,8",0,0,0,0,0,"0,23","0,07","0,08",0,"1,12","20,5","0,33",0,0,"0,27",150,630,970,20,38,150,"1,6","1,3","1,3","3,4"
14077,Pain bis (avec sel iode),"Pains, flocons et cereales pour le petit-dejeuner/Pains et produits de boulangerie",par 100 g de portion comestible,234,"1,2","0,2","0,1","0,6",0,"44,3","0,5","43,5","4,1","9,5","1,6",0,"41,8",0,0,0,0,0,"0,23","0,07","0,08",0,"1,12","20,5","0,33",0,0,"0,27",150,620,970,20,38,150,"1,6",40,"1,3","3,4"
823,Pain blanc,"Pains, flocons et cereales pour le petit-dejeuner/Pains et produits de boulangerie",par 100 g de portion comestible,242,"0,8","0,2","0,1","0,4",0,"48,9","0,2","48,2","2,5","8,5","1,7",0,40,0,0,0,0,0,"0,11","0,04","0,06",0,"0,68","16,7","0,24",0,0,"0,14",130,680,1060,"8,3",15,61,"0,6","0,9","0,5","1,9"
821,Pain complet de froment,"Pains, flocons et cereales pour le petit-dejeuner/Pains et produits de boulangerie",par 100 g de portion comestible,213,"1,3","0,2","0,1","0,9",0,"38,3","0,7","37,6","6,9","8,6","1,4",0,"45,5",0,0,0,3,3,"0,23","0,11","0,26",0,"3,03","21,7","0,58",0,0,"0,99",250,580,880,20,82,220,"3,1","1,8","2,2","3,1"
918,"Pain croustillant, complet","Pains, flocons et cereales pour le petit-dejeuner/Pains croustillants, biscottes, crackers et galettes",par 100 g de portion comestible,332,"1,7","0,3","0,2","1,1",0,"61,1","3,3","57,6","12,4",12,"1,5",0,"13,7",0,0,0,2,2,"0,41","0,19","0,4",0,"3,4","59,1","1,13",0,0,"1,21",380,600,950,26,100,340,4,41,"3,4",4
919,"Pain croustillant, complet, au sesame","Pains, flocons et cereales pour le petit-dejeuner/Pains croustillants, biscottes, crackers et galettes",par 100 g de portion comestible,360,"6,9",1,"2,1","3,1",0,"55,3","3,1","51,8","12,4","13,1","1,5",0,"13,4",0,0,0,2,2,"0,45","0,19","0,39",0,"3,51","70,2","1,05",0,0,"1,11",390,600,940,120,130,370,"4,4",41,"3,6","5,6"
920,"Pain croustillant, complet, aux graines de lin","Pains, flocons et cereales pour le petit-dejeuner/Pains croustillants, biscottes, crackers et galettes",par 100 g de portion comestible,352,"5,7","0,7",1,"3,7",0,"55,2","3,1","51,8","13,8","12,9","1,5",0,"13,4",0,0,0,3,3,"0,42","0,17","0,38",0,"3,06","60,3","1,1",0,0,"1,14",410,600,950,47,130,360,"4,3",41,"3,5",n.i.
880,Pain d'epice,Sucreries/Autres articles de pâtisserie,par 100 g de portion comestible,404,"13,8","1,4","7,9","3,6",27,"61,6","41,2","19,6","4,2","6,5","0,3",0,"12,1",142,94,46,578,578,"0,07","0,11","0,12",0,"0,91",11,"0,31","2,7",0,"6,68",310,120,31,69,45,200,"1,9","2,2","0,9",n.i.
993,"Pain d'epice, enrobe de chocolat",Sucreries/Autres articles de pâtisserie,par 100 g de portion comestible,444,"18,9","6,8","8,7","2,9",22,"60,2","45,4","13,9","3,5","6,5","0,4",0,"10,9",119,85,50,415,415,"0,07","0,19","0,09",0,"0,75","9,8","0,28","2,7",0,"4,75",410,140,61,120,48,210,2,"6,6","1,1",n.i.
826,Pain de mie a l'huile vegetale,"Pains, flocons et cereales pour le petit-dejeuner/Pains et produits de boulangerie",par 100 g de portion comestible,331,"12,2",2,5,"4,5",17,"45,6","2,7","42,6","2,2","8,8","1,4",0,"31,9",19,18,18,7,7,"0,11","0,12","0,06","0,1","0,7",22,"0,36","0,2","0,1","3,56",180,540,860,45,14,85,"0,5","5,1","0,5","2,4"
827,Pain de mie au beurre,"Pains, flocons et cereales pour le petit-dejeuner/Pains et produits de boulangerie",par 100 g de portion comestible,316,"10,4",6,"2,4","0,9",38,"45,7","2,7","42,6","2,2","8,9","1,4",0,"33,5",90,87,84,37,37,"0,11","0,12","0,06","0,1","0,7",22,"0,36","0,2","0,2","0,33",180,540,860,46,14,88,"0,5","5,1","0,6","2,5"
830,Pain de seigle au levain,"Pains, flocons et cereales pour le petit-dejeuner/Pains et produits de boulangerie",par 100 g de portion comestible,215,"0,9","0,1","0,1","0,4",0,"41,5","3,8","37,6","7,7","6,5","1,3",0,"43,9",0,0,0,1,1,"0,16","0,11","0,17",0,"0,98","18,3","0,43",0,0,"0,49",230,530,820,20,45,180,"1,8","2,7","1,9","1,8"
824,Pain de seigle valaisan,"Pains, flocons et cereales pour le petit-dejeuner/Pains et produits de boulangerie",par 100 g de portion comestible,227,1,"0,1","0,1","0,5",0,"42,6","3,4","38,9","8,8","7,6","1,4",0,"40,6",0,0,0,0,0,"0,19","0,15","0,21",0,"1,29","32,7","0,56",0,0,"0,53",250,570,900,20,53,220,"2,1",3,"2,2","2,3"
833,Pain mi-blanc,"Pains, flocons et cereales pour le petit-dejeuner/Pains et produits de boulangerie",par 100 g de portion comestible,240,"1,1","0,1","0,1","0,5",0,"46,4","0,4","45,6","3,7","9,4","1,7",0,"40,2",0,0,0,0,0,"0,15","0,07","0,19",0,"0,79",21,"0,38",0,0,"0,28",150,680,1050,16,38,130,"1,8","1,1","1,3","2,7"
14078,Pain mi-blanc (avec sel iode),"Pains, flocons et cereales pour le petit-dejeuner/Pains et produits de boulangerie",par 100 g de portion comestible,240,"1,1","0,1","0,1","0,5",0,"46,4","0,4","45,6","3,7","9,4","1,7",0,"40,2",0,0,0,0,0,"0,15","0,07","0,19",0,"0,79",21,"0,38",0,0,"0,28",150,670,1050,16,38,130,"1,8",44,"1,3","2,7"
1268,Pain paysan,"Pains, flocons et cereales pour le petit-dejeuner/Pains et produits de boulangerie",par 100 g de portion comestible,241,2,"0,7","0,4","0,6",4,"44,3","2,4","41,7","4,4","9,2","1,8",0,"40,8",11,10,10,5,5,"0,2","0,13","0,11","0,03","1,09",25,"0,4","0,2",0,"0,33",200,710,1090,46,38,170,"1,5","1,3","1,4","3,4"
1515,Pain perdu non sucre,Plats/Autres plats sucres,par 100 g de portion comestible,222,"9,9","5,1","2,6","0,9",104,"24,5","1,7","22,5","1,2",8,"0,9",0,"56,7",85,84,83,17,17,"0,06","0,15","0,04","0,29","0,33","19,5","0,62","0,2","0,5","0,49",140,370,620,56,13,100,"0,7",12,"0,6","5,9"
828,Pain tessinois,"Pains, flocons et cereales pour le petit-dejeuner/Pains et produits de boulangerie",par 100 g de portion comestible,323,"5,2","0,7","1,5","2,9",0,"57,1","0,6",56,"2,9","10,3","1,7",0,"25,4",0,0,0,0,0,"0,16","0,07","0,14","0,01","0,95","28,3","0,37",0,0,"2,04",170,670,1040,13,29,110,"1,3","1,1",1,"3,3"
388,"Pamplemousse (blanc ou rouge), cru",Fruits/Fruits frais,par 100 g de portion comestible,30,"0,1",tr.,tr.,tr.,0,"5,9","5,9",0,"1,3","0,7",0,0,"90,4",62,31,0,372,372,"0,05","0,02","0,03",0,"0,2","13,3","0,22","36,4",0,"0,25",140,1,"2,3",19,9,12,"0,2","1,3","0,1",n.i.
13439,"Panais, cru",Legumes/Legumes frais,par 100 g de portion comestible,62,"0,4","0,1",0,"0,3",0,"12,1","3,1",9,"2,1","1,3",0,0,"81,8",3,2,0,20,20,"0,1","0,13","0,09",0,"0,94","43,2","0,52","19,7",0,"0,89",520,8,49,47,26,82,"0,7","3,6","0,9","1,7"
13443,"Panais, cuit (sans adjonction de sel)",Legumes/Legumes cuits (conserves comprises),par 100 g de portion comestible,58,"0,4","0,1",0,"0,2",0,"11,4","2,9","8,5","2,1","1,2",0,0,"84,9",3,2,0,19,19,"0,07","0,1","0,07",0,"0,69","22,7","0,33","8,3",0,"0,94",250,"4,6",46,47,16,78,"0,6","3,4","0,7","1,6"
716,Pancetta,Produits carnes et charcuterie/Produits de charcuterie crus,par 100 g de portion comestible,467,43,"14,4","18,9","6,6",80,"0,4",tr.,tr.,0,"19,5","4,6",0,33,0,0,0,0,0,"0,45","0,14","0,3",tr.,tr.,3,tr.,0,"1,4","0,1",190,1850,tr.,13,tr.,84,"0,8",tr.,"1,9",n.i.
202,Panettone,Sucreries/Autres articles de pâtisserie,par 100 g de portion comestible,354,"10,7","5,6","3,2","0,7",112,"56,5","22,9","33,6","2,8","6,4","0,1",0,"26,9",113,107,102,63,63,"0,13","0,11","0,12",n.i.,"0,63",33,n.i.,0,"0,4","0,62",230,38,n.i.,150,n.i.,130,3,n.i.,"0,6",n.i.
779,Pantli,Produits carnes et charcuterie/Produits de charcuterie crus,par 100 g de portion comestible,553,"51,4","20,1","24,4","4,4",87,"0,9","0,9",0,0,"21,7",4,0,26,9,8,8,7,7,"0,46","0,25","0,28","3,73","6,32","2,6","0,55","73,1",0,"0,7",350,1600,2350,"5,1",22,180,"1,7","0,8","3,2",n.i.
13440,"Papaye, mure, crue",Fruits/Fruits frais,par 100 g de portion comestible,44,"0,1",0,0,0,0,"9,5","9,5",0,"1,8","0,5",0,0,"87,9",75,37,0,449,169,"0,03","0,04","0,04",0,"0,33","17,8","0,16","67,8",0,"0,35",220,14,6,21,17,9,"0,2","0,1","0,1","0,9"
663,Paprika (epice),"Divers/Sel, epices et aromes",par 100 g de portion comestible,358,13,"2,1","1,2","8,4",0,"34,9","33,2","1,7","20,9","14,8","0,1",0,"9,3",6060,3030,0,36360,36360,"0,65","1,74",0,0,"15,3",0,0,0,0,0,2340,34,220,180,190,350,24,5,"4,1",n.i.
482,Parmesan,Lait et produits laitiers/Fromage a pâte dure,par 100 g de portion comestible,401,31,"20,6","7,2",1,77,tr.,tr.,0,0,"30,5","1,6",0,"31,4",298,288,278,118,118,"0,02","0,29","0,1","1,75","0,2",20,"0,79",tr.,"0,8","0,78",100,650,1700,1340,44,800,"0,7",40,4,n.i.
402,"Pasteque, crue",Fruits/Fruits frais,par 100 g de portion comestible,31,"0,3",tr.,tr.,tr.,0,"6,3","6,3",0,"0,3","0,5",0,0,92,62,31,0,370,339,"0,03","0,02","0,07",0,"0,27",4,"0,17","7,5",0,"0,1",110,2,"8,3",7,10,9,"0,2",10,"0,1",n.i.
13407,"Patate douce, a la vapeur (sans adjonction de sel)","Produits cerealiers, legumineuses et pommes de terre/Pommes de terre",par 100 g de portion comestible,81,"0,1",0,0,0,0,"17,1","4,2","12,7",3,"1,6","0,1",0,"78,3",684,342,0,4105,4105,"0,07","0,06","0,18",0,"0,51","6,7","0,69","15,8",0,"0,27",370,51,45,40,25,51,"0,5","2,3","0,3",n.i.
13406,"Patate douce, crue","Produits cerealiers, legumineuses et pommes de terre/Pommes de terre",par 100 g de portion comestible,81,"0,1",0,0,0,0,"17,1","4,2","12,7",3,"1,6","0,1",0,"77,3",745,373,0,4470,4470,"0,08","0,06","0,21",0,"0,56",11,"0,8","19,3",0,"0,26",420,55,46,41,26,52,"0,6","2,4","0,3",n.i.
13419,"Pâte a flammekueche, crue","Produits cerealiers, legumineuses et pommes de terre/Pâtes",par 100 g de portion comestible,221,"2,9","1,4","0,6","0,5",6,"39,9","0,6","38,9","2,7","7,5","1,3",0,"47,7",22,21,20,9,9,"0,14","0,04","0,13",0,"0,59","17,6","0,34",0,0,"0,24",110,500,780,11,25,88,"1,1","0,8","0,8","2,8"
906,"Pâte a gâteau brisee (a la graisse vegetale), crue","Produits cerealiers, legumineuses et pommes de terre/Pâtes",par 100 g de portion comestible,370,"20,6","5,7","9,4","3,9",0,"38,4","0,2","37,9","1,8","6,7","0,9",0,"33,1",214,206,199,90,90,"0,12","0,03","0,09","0,02","0,49","9,3","0,29",0,"1,2","5,13",110,340,540,10,19,72,"0,9",1,"0,6","1,3"
1176,"Pâte a gâteau brisee (au beurre), crue","Produits cerealiers, legumineuses et pommes de terre/Pâtes",par 100 g de portion comestible,375,"21,2","12,4","4,9","1,3",55,"38,5","0,3","37,8","1,8","6,7","0,8",0,"32,5",213,205,197,92,92,"0,12","0,03","0,09",0,"0,44","8,8","0,26",0,"0,3","0,59",100,330,510,11,19,72,"0,8","0,7","0,7","1,4"
907,"Pâte a pizza (a l'huile d'olive), crue","Produits cerealiers, legumineuses et pommes de terre/Pâtes",par 100 g de portion comestible,229,"3,6","0,5","2,2","0,6",0,"41,2","0,2","40,6",2,7,"0,7",0,"46,8",0,0,0,3,3,"0,11","0,04","0,04",0,"0,62","19,8","0,24",0,0,1,110,290,470,"5,9","9,4",44,"0,4","0,6","0,4","1,4"
13418,"Pâte a strudel, crue","Produits cerealiers, legumineuses et pommes de terre/Pâtes",par 100 g de portion comestible,234,"2,5","0,3","1,4","0,6",0,"44,3","0,2","43,6",2,"7,6","1,9",0,"44,3",0,0,0,0,0,"0,13","0,02","0,1",0,"0,51","10,2","0,31",0,0,"0,71",110,750,1150,"9,5",22,77,1,"0,9","0,7","1,5"
703,Pâte a tartiner aux noisettes et au chocolat,Sucreries/Confitures et produits a tartiner sucres,par 100 g de portion comestible,548,"32,7",12,"15,6","3,7",0,"55,9","54,5","0,5","2,9",6,"0,1",0,3,1,1,0,4,4,"0,09","0,2","0,09","0,18","0,39","13,5","0,54","0,4",0,"4,57",320,46,84,130,50,160,"1,2","3,8",1,n.i.
14045,"Pâte brisee sucree (a la graisse vegetale), cuite","Produits cerealiers, legumineuses et pommes de terre/Pâtes",par 100 g de portion comestible,523,"27,9","7,7","12,6","5,2",56,"57,2",13,"43,8",2,"9,8","0,9",0,"3,8",266,257,248,103,103,"0,11","0,08","0,11","0,23","0,55","10,8","0,52",0,"1,9","6,76",150,360,570,18,24,120,"1,3",27,"0,9","4,8"
14043,"Pâte brisee sucree (au beurre), crue","Produits cerealiers, legumineuses et pommes de terre/Pâtes",par 100 g de portion comestible,424,"22,9","13,1","5,5","1,5",101,"45,8","10,5","34,9","1,6","7,8","0,7",0,"22,4",235,227,219,95,94,"0,12","0,07","0,09","0,16","0,41","16,7","0,53",0,"0,6","0,76",120,280,430,16,19,92,1,"5,6","0,8","3,9"
14044,"Pâte brisee sucree (au beurre), cuite","Produits cerealiers, legumineuses et pommes de terre/Pâtes",par 100 g de portion comestible,530,"28,6","16,3","6,9","1,9",126,"57,3","13,2","43,6",2,"9,8","0,9",0,3,264,256,247,106,106,"0,11","0,08","0,11","0,2","0,49","10,4","0,5",0,"0,7","0,95",140,350,540,20,24,120,"1,3",7,1,"4,9"
909,"Pâte brisee sucree (avec graisse vegetale), crue","Produits cerealiers, legumineuses et pommes de terre/Pâtes",par 100 g de portion comestible,418,"22,3","6,2","10,1","4,1",45,"45,8","10,4",35,"1,6","7,8","0,7",0,23,236,228,221,92,92,"0,12","0,06","0,09","0,19","0,46","17,2","0,55",0,"1,5","5,41",120,290,450,14,19,93,1,22,"0,7","3,8"
13416,"Pâte brisee, a la farine complete (a la graisse vegetale), crue","Produits cerealiers, legumineuses et pommes de terre/Pâtes",par 100 g de portion comestible,366,21,"5,7","9,4","4,3",0,"33,8","0,6","33,2","6,1","7,6","0,9",0,"32,1",214,207,199,92,92,"0,26","0,1","0,25","0,02","2,81","28,1","0,68",0,"1,2","5,86",230,350,530,18,72,200,"2,8","1,9","1,9","2,8"
13417,"Pâte brisee, a la farine complete (au beurre), crue","Produits cerealiers, legumineuses et pommes de terre/Pâtes",par 100 g de portion comestible,372,"21,5","12,4","4,9","1,8",55,"33,8","0,7","33,1","6,1","7,6","0,8",0,"31,5",213,205,197,95,95,"0,26","0,1","0,25",0,"2,76","27,6","0,66",0,"0,3","1,32",220,340,510,20,72,200,"2,8","1,5","1,9","2,9"
774,Pâte de campagne,Produits carnes et charcuterie/Produits de charcuterie cuits,par 100 g de portion comestible,391,"36,9","13,6","16,8","4,2",119,1,"0,8","0,2","0,1","13,1","2,2","0,3","48,6",2413,2412,2412,4,4,"0,41","0,8","0,31","8,99","5,56","30,2","1,71","5,2",0,"0,58",200,880,1300,17,17,150,"4,2","4,7","2,3",n.i.
1269,Pâte fermentee,"Produits cerealiers, legumineuses et pommes de terre/Pâtes",par 100 g de portion comestible,199,"0,9","0,1","0,1","0,4",0,"38,3","0,3","37,7",3,"7,8","1,2",0,"50,6",0,0,0,0,0,"0,17","0,06","0,17",0,"0,71","25,7","0,41",0,0,"0,23",120,490,750,13,32,110,"1,5","0,9","1,1","3,5"
13445,"Pâte feuilletee (avec graisse vegetale), crue","Produits cerealiers, legumineuses et pommes de terre/Pâtes",par 100 g de portion comestible,374,"23,1","6,4","10,6","4,2",0,"35,1","0,1","34,6","1,6","5,8",1,0,"33,4",242,234,226,102,102,"0,08","0,01","0,02","0,03","0,4","5,5","0,19",0,"1,4","5,73",95,410,640,"6,9","7,6",37,"0,3",1,"0,3","1,1"
1181,"Pâte feuilletee, au sere et a la graisse vegetale, crue","Produits cerealiers, legumineuses et pommes de terre/Pâtes",par 100 g de portion comestible,396,"27,7","9,3","11,6","4,4",17,"28,9","1,1","27,3","1,3","7,1","0,9",0,"35,5",291,281,272,115,115,"0,09","0,12","0,07","0,15","0,46","12,2","0,3","0,1","1,5","5,8",120,350,550,37,16,90,"0,6","3,6","0,6",n.i.
1182,"Pâte feuilletee, au sere et au beurre, crue","Produits cerealiers, legumineuses et pommes de terre/Pâtes",par 100 g de portion comestible,401,"28,3","16,8","6,6","1,6",78,29,"1,3","27,2","1,3","7,1","0,8",0,"34,8",290,280,270,118,118,"0,09","0,12","0,07","0,12","0,4","11,7","0,27","0,1","0,4","0,73",110,330,520,38,16,89,"0,6","3,2","0,6",n.i.
905,"Pâte feuilletee, faite maison (avec graisse vegetale), crue","Produits cerealiers, legumineuses et pommes de terre/Pâtes",par 100 g de portion comestible,358,"24,1","6,7","11,1","4,4",0,"29,4","0,1","28,9","1,3","5,2","0,9",0,"40,5",253,244,235,106,106,"0,09","0,02","0,07","0,03","0,39","7,3","0,23",0,"1,5",6,88,360,550,"9,6",15,58,"0,7","1,1","0,5",1
904,"Pâte feuillettee, faite maison (au beurre), crue","Produits cerealiers, legumineuses et pommes de terre/Pâtes",par 100 g de portion comestible,364,"24,7","14,6","5,8","1,4",65,"29,4","0,3","28,8","1,3","5,2","0,8",0,"39,8",252,243,234,109,109,"0,09","0,02","0,07",0,"0,33","6,7","0,2",0,"0,4","0,64",82,340,530,11,15,57,"0,6","0,7","0,5","1,1"
910,"Pâte levee (avec beurre), sucree, crue","Produits cerealiers, legumineuses et pommes de terre/Pâtes",par 100 g de portion comestible,311,"11,1","6,1","2,7",1,57,"43,2","6,4","36,4","1,9","8,7","0,9",0,"35,8",111,107,104,43,43,"0,15","0,14","0,12","0,14","0,79","37,9","0,6","0,2","0,3","0,48",160,380,590,34,22,110,"1,1","5,8","0,9","3,3"
1177,"Pâte levee (avec graisse vegetale), sucree, crue","Produits cerealiers, legumineuses et pommes de terre/Pâtes",par 100 g de portion comestible,304,"11,4","3,4","4,8","2,2",36,40,"1,1","38,5","2,1","9,2",1,0,38,118,114,110,44,44,"0,16","0,15","0,13","0,16","0,86","40,3","0,64","0,2","0,7","2,55",170,400,630,35,24,120,"1,1","6,3","0,9","3,5"
10542,Pâte wasabi,Divers/Sauces,par 100 g de portion comestible,308,"10,6",n.i.,n.i.,n.i.,n.i.,"49,6",n.i.,n.i.,"1,3","2,9","5,8",n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,2330,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.,n.i.
1064,"Pâtes alimentaires au ble complet, cuites a l'eau salee (sel non iode)","Produits cerealiers, legumineuses et pommes de terre/Pâtes alimentaires",par 100 g de portion comestible,152,"1,2","0,2","0,1","0,5",0,"26,8","0,3","26,3","5,4","5,9",1,0,"61,2",0,0,0,0,0,"0,27","0,04","0,08",0,"1,3",13,"0,34",0,0,"0,09",110,420,640,15,48,160,"1,4","1,1","1,4",n.i.
801,"Pâtes alimentaires au ble complet, seches","Produits cerealiers, legumineuses et pommes de terre/Pâtes alimentaires",par 100 g de portion comestible,338,"2,5","0,4","0,3","1,1",0,"60,6","0,7","59,5","11,5","12,6",0,0,"10,5",0,0,0,0,0,"0,67","0,11","0,2",0,"3,1",40,"0,8",0,0,"0,2",390,5,22,34,120,370,"3,9","1,9",3,n.i.
